time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%),Elapsed_sec,Beta (deg)
2025-05-21 22:29:43.833,WT901BLE68(4F145CEDD531),0.296,0.947,0.192,-16.968,-52.246,-9.583,77.49,-17.42,-90.79,-63.2,-45.3,-8.583,-0.6546606810644309,-0.3927484063890044,0.4895829445975632,0.4212797435271866,26.7,13113,100,3.579,70.33353668362815
2025-05-21 22:29:43.947,WT901BLE68(4F145CEDD531),0.302,0.944,0.184,-19.043,-53.589,-13.733,77.5,-17.49,-96.34,-63.2,-45.3,-8.583,-0.5612295985584391,-0.3017812927190338,0.5515489155205273,0.5382779791658695,26.7,13113,100,3.579,76.20965912033161
2025-05-21 22:29:44.360,WT901BLE68(4F145CEDD531),0.295,0.932,0.188,-22.095,-54.688,-13.55,77.3,-17.09,-101.88,-63.2,-45.3,-8.583,-0.5612295985584391,-0.3017812927190338,0.5515489155205273,0.5382779791658695,26.7,13113,100,3.579,76.20965912033161
2025-05-21 22:29:44.147,WT901BLE68(4F145CEDD531),0.313,0.936,0.191,-16.846,-56.641,-10.986,77.1,-16.8,-107.27,-67.475,-45.142,-1.733,-0.5612295985584391,-0.3017812927190338,0.5515489155205273,0.5382779791658695,26.7,13113,100,3.624,76.20965912033161
2025-05-21 22:29:44.238,WT901BLE68(4F145CEDD531),0.321,0.937,0.185,-17.456,-51.575,-12.573,77.17,-16.85,-112.38,-67.475,-45.142,-1.733,-0.5612295985584391,-0.3017812927190338,0.5515489155205273,0.5382779791658695,26.7,13113,100,3.624,76.20965912033161
2025-05-21 22:29:44.351,WT901BLE68(4F145CEDD531),0.318,0.945,0.187,-12.817,-49.377,-8.24,77.37,-17.11,-116.91,-67.475,-45.142,-1.733,-0.4629196936167627,-0.2040530888236174,0.5968982875674587,0.6227199438771324,26.7,13113,100,3.624,81.88476837228112
2025-05-21 22:29:44.441,WT901BLE68(4F145CEDD531),0.324,0.947,0.193,-12.573,-44.495,-8.85,77.66,-17.37,-120.94,-67.475,-45.142,-1.733,-0.4629196936167627,-0.2040530888236174,0.5968982875674587,0.6227199438771324,26.7,13113,100,3.624,81.88476837228112
2025-05-21 22:29:44.553,WT901BLE68(4F145CEDD531),0.328,0.942,0.183,-8.423,-44.983,-4.272,78.02,-17.63,-124.54,-68.7,-46.542,7.842,-0.4629196936167627,-0.2040530888236174,0.5968982875674587,0.6227199438771324,26.7,13113,100,3.624,81.88476837228112
2025-05-21 22:29:44.666,WT901BLE68(4F145CEDD531),0.349,0.949,0.183,-9.644,-39.856,-3.174,78.56,-18.16,-127.87,-68.7,-46.542,7.842,-0.4629196936167627,-0.2040530888236174,0.5968982875674587,0.6227199438771324,26.7,13113,100,3.624,81.88476837228112
2025-05-21 22:29:44.757,WT901BLE68(4F145CEDD531),0.36,0.927,0.175,-11.108,-34.424,-3.357,78.73,-18.6,-130.55,-68.7,-46.542,7.842,-0.4629196936167627,-0.2040530888236174,0.5968982875674587,0.6227199438771324,26.7,13113,100,3.624,81.88476837228112
2025-05-21 22:29:44.822,WT901BLE68(4F145CEDD531),0.37,0.914,0.191,-9.033,-31.982,-0.488,78.89,-19.27,-132.77,-68.7,-46.542,7.842,-0.4006207777338918,-0.1295567193095998,0.6266825021641121,0.6557340088869517,26.7,13113,100,3.625,83.88894447519094
2025-05-21 22:29:44.958,WT901BLE68(4F145CEDD531),0.373,0.92,0.197,-8.911,-25.696,-4.639,79.06,-19.84,-134.6,-69.975,-47.017,13.95,-0.4006207777338918,-0.1295567193095998,0.6266825021641121,0.6557340088869517,26.7,13113,100,3.667,83.88894447519094
2025-05-21 22:29:45.250,WT901BLE68(4F145CEDD531),0.394,0.904,0.191,-9.583,-21.484,-4.639,78.95,-19.86,-135.91,-69.975,-47.017,13.95,-0.4006207777338918,-0.1295567193095998,0.6266825021641121,0.6557340088869517,26.7,13113,100,3.667,83.88894447519094
2025-05-21 22:29:45.162,WT901BLE68(4F145CEDD531),0.37,0.888,0.194,-5.798,-19.409,-6.836,78.92,-19.81,-137.02,-69.975,-47.017,13.95,-0.4006207777338918,-0.1295567193095998,0.6266825021641121,0.6557340088869517,26.7,13113,100,3.667,83.88894447519094
2025-05-21 22:29:45.228,WT901BLE68(4F145CEDD531),0.312,0.929,0.203,-0.061,-6.165,-13.184,79.09,-19.28,-137.38,-69.975,-47.017,13.95,-0.37556958669002977,-0.10773561862366372,0.6316829435035477,0.6695649191228216,26.7,13113,100,3.667,85.40271385412531
2025-05-21 22:29:45.392,WT901BLE68(4F145CEDD531),0.289,0.953,0.177,3.052,-2.686,-11.292,79.4,-18.29,-136.81,-69.975,-47.017,13.95,-0.37556958669002977,-0.10773561862366372,0.6316829435035477,0.6695649191228216,26.7,13113,100,3.667,85.40271385412531
2025-05-21 22:29:45.431,WT901BLE68(4F145CEDD531),0.274,0.922,0.17,5.066,-14.221,-1.77,80.02,-18.16,-136.72,-67.483,-49.258,16.425,-0.37556958669002977,-0.10773561862366372,0.6316829435035477,0.6695649191228216,26.7,13113,100,3.667,85.40271385412531
2025-05-21 22:29:45.565,WT901BLE68(4F145CEDD531),0.228,0.953,0.157,13.977,-4.822,-8.057,81.29,-17.84,-136.73,-67.483,-49.258,16.425,-0.37556958669002977,-0.10773561862366372,0.6316829435035477,0.6695649191228216,26.7,13113,100,3.667,85.40271385412531
2025-05-21 22:29:45.635,WT901BLE68(4F145CEDD531),0.175,0.966,0.136,10.071,-2.93,-15.198,82.51,-16.77,-136.13,-67.483,-49.258,16.425,-0.36702376590697244,-0.1420091955280384,0.6461318390050024,0.6539423447590444,26.7,13113,100,3.667,84.00823070501065
2025-05-21 22:29:45.769,WT901BLE68(4F145CEDD531),0.188,1.0,0.107,7.019,-3.845,-8.85,83.37,-15.7,-135.37,-67.483,-49.258,16.425,-0.36702376590697244,-0.1420091955280384,0.6461318390050024,0.6539423447590444,26.7,13113,100,3.711,84.00823070501065
2025-05-21 22:29:45.836,WT901BLE68(4F145CEDD531),0.214,1.002,0.079,-1.648,-18.25,-7.019,83.83,-14.78,-135.59,-64.817,-51.617,21.842,-0.36702376590697244,-0.1420091955280384,0.6461318390050024,0.6539423447590444,26.7,13113,100,3.711,84.00823070501065
2025-05-21 22:29:45.971,WT901BLE68(4F145CEDD531),0.235,0.978,0.088,-1.282,-17.09,-1.77,84.14,-14.44,-136.49,-64.817,-51.617,21.842,-0.36702376590697244,-0.1420091955280384,0.6461318390050024,0.6539423447590444,26.7,13113,100,3.712,84.00823070501065
2025-05-21 22:29:46.380,WT901BLE68(4F145CEDD531),0.181,0.961,0.091,2.319,-1.587,-10.193,84.48,-13.83,-136.4,-64.817,-51.617,21.842,-0.34804061451663587,-0.1657198156185039,0.652688658882485,0.6522286316349772,26.7,13113,100,3.712,84.59072289204038
2025-05-21 22:29:46.175,WT901BLE68(4F145CEDD531),0.187,1.019,0.132,-5.005,-0.427,-0.854,84.36,-13.29,-135.26,-64.817,-51.617,21.842,-0.34804061451663587,-0.1657198156185039,0.652688658882485,0.6522286316349772,26.7,13113,100,3.712,84.59072289204038
2025-05-21 22:29:46.242,WT901BLE68(4F145CEDD531),0.198,0.957,0.117,-5.005,-9.338,-4.395,83.79,-13.04,-134.99,-62.867,-52.667,22.65,-0.34804061451663587,-0.1657198156185039,0.652688658882485,0.6522286316349772,26.7,13113,100,3.712,84.59072289204038
2025-05-21 22:29:46.389,WT901BLE68(4F145CEDD531),0.182,0.979,0.115,-4.761,-3.845,-5.249,83.51,-12.36,-134.83,-62.867,-52.667,22.65,-0.34804061451663587,-0.1657198156185039,0.652688658882485,0.6522286316349772,26.7,13113,100,3.712,84.59072289204038
2025-05-21 22:29:46.442,WT901BLE68(4F145CEDD531),0.191,0.969,0.118,-3.601,-5.31,2.136,83.12,-12.21,-134.42,-62.867,-52.667,22.65,-0.3534095545679496,-0.18208007470552812,0.6389253524941773,0.6585764398120421,26.7,13113,100,3.712,86.2014965177328
2025-05-21 22:29:46.557,WT901BLE68(4F145CEDD531),0.189,0.989,0.116,-0.977,-2.563,-1.404,83.05,-12.33,-133.99,-62.867,-52.667,22.65,-0.3534095545679496,-0.18208007470552812,0.6389253524941773,0.6585764398120421,26.7,13113,100,3.782,86.2014965177328
2025-05-21 22:29:46.646,WT901BLE68(4F145CEDD531),0.167,0.966,0.111,-0.549,2.258,-7.324,82.89,-11.81,-133.17,-61.65,-53.692,22.817,-0.3534095545679496,-0.18208007470552812,0.6389253524941773,0.6585764398120421,26.7,13113,100,3.782,86.2014965177328
2025-05-21 22:29:46.759,WT901BLE68(4F145CEDD531),0.136,0.965,0.082,5.615,2.258,-8.24,83.07,-11.02,-132.21,-61.65,-53.692,22.817,-0.3534095545679496,-0.18208007470552812,0.6389253524941773,0.6585764398120421,26.7,13113,100,3.782,86.2014965177328
2025-05-21 22:29:46.848,WT901BLE68(4F145CEDD531),0.135,0.977,0.066,6.775,2.258,-6.042,83.66,-10.14,-131.28,-61.65,-53.692,22.817,-0.35985469646975254,-0.2145847267362777,0.6323934005298281,0.651564716238149,26.7,13113,100,3.782,86.62713352201317
2025-05-21 22:29:46.962,WT901BLE68(4F145CEDD531),0.021,1.074,0.021,15.198,23.438,5.249,84.59,-10.67,-129.92,-61.65,-53.692,22.817,-0.35985469646975254,-0.2145847267362777,0.6323934005298281,0.651564716238149,26.7,13113,100,3.782,86.62713352201317
2025-05-21 22:29:47.510,WT901BLE68(4F145CEDD531),0.045,1.117,-0.005,15.625,28.625,-70.129,85.07,-5.67,-125.96,-57.208,-55.683,23.033,-0.35985469646975254,-0.2145847267362777,0.6323934005298281,0.651564716238149,26.7,13113,100,3.782,86.62713352201317
2025-05-21 22:29:47.163,WT901BLE68(4F145CEDD531),0.017,0.944,-0.024,7.507,8.667,12.451,87.03,-2.1,-123.88,-57.208,-55.683,23.033,-0.35985469646975254,-0.2145847267362777,0.6323934005298281,0.651564716238149,26.7,13113,100,3.782,86.62713352201317
2025-05-21 22:29:47.253,WT901BLE68(4F145CEDD531),0.027,1.032,-0.04,6.409,-0.916,24.841,88.53,-4.26,-123.17,-57.208,-55.683,23.033,-0.364638149476908,-0.30766531371447187,0.62714121528842,0.6156906453484536,26.7,13113,100,3.782,86.988627662073
2025-05-21 22:29:47.364,WT901BLE68(4F145CEDD531),0.095,1.044,-0.039,4.089,-15.198,4.517,88.34,-5.27,-123.51,-57.208,-55.683,23.033,-0.364638149476908,-0.30766531371447187,0.62714121528842,0.6156906453484536,26.7,13113,100,3.783,86.988627662073
2025-05-21 22:29:47.477,WT901BLE68(4F145CEDD531),0.046,0.931,0.045,-2.197,-57.495,1.831,89.57,-6.23,-126.29,-57.192,-56.175,26.317,-0.364638149476908,-0.30766531371447187,0.62714121528842,0.6156906453484536,26.7,13113,100,3.783,86.988627662073
2025-05-21 22:29:47.569,WT901BLE68(4F145CEDD531),0.155,0.937,0.079,-2.869,-77.332,9.827,89.71,-6.48,-131.58,-57.192,-56.175,26.317,-0.364638149476908,-0.30766531371447187,0.62714121528842,0.6156906453484536,26.7,13113,100,3.783,86.988627662073
2025-05-21 22:29:47.658,WT901BLE68(4F145CEDD531),0.125,0.833,0.131,-53.04,-63.843,1.953,87.52,-6.83,-135.97,-57.192,-56.175,26.317,-0.30623041969646386,-0.2139442659797672,0.6543136301714686,0.657513843564332,26.7,13113,100,3.783,87.48925216581848
2025-05-21 22:29:47.772,WT901BLE68(4F145CEDD531),0.162,1.003,0.147,-46.448,-40.1,-5.554,82.05,-7.01,-140.32,-57.192,-56.175,26.317,-0.30623041969646386,-0.2139442659797672,0.6543136301714686,0.657513843564332,26.7,13113,100,3.783,87.48925216581848
2025-05-21 22:29:47.861,WT901BLE68(4F145CEDD531),0.172,0.961,0.227,-28.381,-41.016,-0.305,79.82,-7.31,-143.42,-55.175,-58.658,24.458,-0.30623041969646386,-0.2139442659797672,0.6543136301714686,0.657513843564332,26.7,13113,100,3.783,87.48925216581848
2025-05-21 22:29:47.972,WT901BLE68(4F145CEDD531),0.25,0.967,0.283,-30.457,-37.537,-5.92,77.51,-7.51,-146.6,-55.175,-58.658,24.458,-0.30623041969646386,-0.2139442659797672,0.6543136301714686,0.657513843564332,26.7,13113,100,3.783,87.48925216581848
2025-05-21 22:29:48.630,WT901BLE68(4F145CEDD531),0.155,0.884,0.377,-39.001,-13.245,-8.484,73.93,-7.92,-147.71,-55.175,-58.658,24.458,-0.2607811042697561,-0.11240478628646157,0.5877050249539834,0.7576022593152552,26.7,13113,100,3.783,99.97346306711891
2025-05-21 22:29:48.177,WT901BLE68(4F145CEDD531),0.166,0.941,0.416,-31.982,-17.273,-31.067,70.39,-6.26,-149.14,-55.175,-58.658,24.458,-0.2607811042697561,-0.11240478628646157,0.5877050249539834,0.7576022593152552,26.7,13113,100,3.828,99.97346306711891
2025-05-21 22:29:48.266,WT901BLE68(4F145CEDD531),0.054,0.958,0.389,-8.667,-15.869,-3.906,68.43,-5.87,-150.01,-49.908,-61.167,16.808,-0.2607811042697561,-0.11240478628646157,0.5877050249539834,0.7576022593152552,26.7,13113,100,3.828,99.97346306711891
2025-05-21 22:29:48.388,WT901BLE68(4F145CEDD531),0.198,0.926,0.426,-15.808,-21.24,23.01,68.59,-7.47,-150.36,-49.908,-61.167,16.808,-0.2607811042697561,-0.11240478628646157,0.5877050249539834,0.7576022593152552,26.7,13113,100,3.828,99.97346306711891
2025-05-21 22:29:48.470,WT901BLE68(4F145CEDD531),0.184,0.926,0.509,-96.375,-100.83,41.321,64.42,-13.55,-151.06,-49.908,-61.167,16.808,-0.27156752760175945,-0.01563100886177684,0.5332344161931805,0.8010417011001042,26.7,13113,100,3.828,106.48858240836188
2025-05-21 22:29:48.587,WT901BLE68(4F145CEDD531),-0.094,0.604,0.836,-178.467,-182.129,137.024,55.98,-29.56,-158.81,-49.908,-61.167,16.808,-0.27156752760175945,-0.01563100886177684,0.5332344161931805,0.8010417011001042,26.7,13113,100,3.828,106.48858240836188
2025-05-21 22:29:48.673,WT901BLE68(4F145CEDD531),-0.397,0.169,0.881,-162.598,-59.57,-173.401,47.89,-30.5,-169.27,-63.867,-52.167,3.808,-0.27156752760175945,-0.01563100886177684,0.5332344161931805,0.8010417011001042,26.7,13113,100,3.828,106.48858240836188
2025-05-21 22:29:48.788,WT901BLE68(4F145CEDD531),0.041,1.179,1.231,-220.764,154.48,-32.898,26.82,-17.41,-170.02,-63.867,-52.167,3.808,-0.27156752760175945,-0.01563100886177684,0.5332344161931805,0.8010417011001042,26.7,13113,100,3.828,106.48858240836188
2025-05-21 22:29:48.873,WT901BLE68(4F145CEDD531),0.85,1.718,1.679,64.27,253.54,158.936,22.49,5.25,-153.7,-63.867,-52.167,3.808,-0.24821240708315054,-0.1260763020184238,0.1955097727024816,0.9403570044494652,26.7,13113,100,3.829,143.1619189734478
2025-05-21 22:29:48.993,WT901BLE68(4F145CEDD531),0.622,0.763,1.122,282.837,15.381,29.48,48.84,12.42,-136.35,-63.867,-52.167,3.808,-0.24821240708315054,-0.1260763020184238,0.1955097727024816,0.9403570044494652,26.7,13113,100,3.873,143.1619189734478
2025-05-21 22:29:49.530,WT901BLE68(4F145CEDD531),-0.035,0.168,0.311,69.946,-198.12,-95.52,63.72,8.25,-146.38,-32.242,-62.483,10.617,-0.24821240708315054,-0.1260763020184238,0.1955097727024816,0.9403570044494652,26.7,13113,100,3.873,143.1619189734478
2025-05-21 22:29:49.191,WT901BLE68(4F145CEDD531),-0.577,0.102,0.315,-143.25,-81.604,-185.791,57.71,12.13,-167.81,-32.242,-62.483,10.617,-0.24821240708315054,-0.1260763020184238,0.1955097727024816,0.9403570044494652,26.7,13113,100,3.873,143.1619189734478
2025-05-21 22:29:49.255,WT901BLE68(4F145CEDD531),-0.408,0.349,0.881,17.334,-111.938,15.93,43.06,19.76,178.87,-32.242,-62.483,10.617,0.073154206681694,-0.1365178503638831,0.36141078267528903,0.9194528724969168,26.7,13113,100,3.873,136.7241210001196
2025-05-21 22:29:49.390,WT901BLE68(4F145CEDD531),-0.311,0.405,0.869,-97.168,-3.662,-20.691,33.13,14.08,176.98,-32.242,-62.483,10.617,0.073154206681694,-0.1365178503638831,0.36141078267528903,0.9194528724969168,26.7,13113,100,3.873,136.7241210001196
2025-05-21 22:29:49.458,WT901BLE68(4F145CEDD531),-0.436,0.438,1.112,-82.642,-7.568,-29.297,24.39,13.52,178.47,-26.567,-38.858,-11.133,0.073154206681694,-0.1365178503638831,0.36141078267528903,0.9194528724969168,26.7,13113,100,3.874,136.7241210001196
2025-05-21 22:29:49.592,WT901BLE68(4F145CEDD531),-0.199,0.24,0.961,-138.977,-49.622,-91.003,14.44,11.61,174.87,-26.567,-38.858,-11.133,0.073154206681694,-0.1365178503638831,0.36141078267528903,0.9194528724969168,26.7,13113,100,3.874,136.7241210001196
2025-05-21 22:29:49.659,WT901BLE68(4F145CEDD531),0.05,0.325,0.787,-236.633,-109.68,-99.06,-0.49,5.81,169.43,-26.567,-38.858,-11.133,0.10654488180121621,-0.005890269887452258,-0.04770218567597159,0.9931455051322304,26.7,13113,100,3.874,166.592461734956
2025-05-21 22:29:49.798,WT901BLE68(4F145CEDD531),-0.011,-0.194,0.884,-8.789,18.677,-58.35,-1.49,-5.15,162.38,-26.567,-38.858,-11.133,0.10654488180121621,-0.005890269887452258,-0.04770218567597159,0.9931455051322304,26.7,13113,100,3.914,166.592461734956
2025-05-21 22:29:49.864,WT901BLE68(4F145CEDD531),-0.027,0.006,1.025,0.549,0.732,-0.061,-1.39,-4.38,164.49,-18.367,-30.467,-18.808,0.10654488180121621,-0.005890269887452258,-0.04770218567597159,0.9931455051322304,26.7,13113,100,3.914,166.592461734956
2025-05-21 22:29:50.000,WT901BLE68(4F145CEDD531),-0.019,0.029,1.034,0.305,0.061,0.61,-1.34,-3.99,167.23,-18.367,-30.467,-18.808,0.10654488180121621,-0.005890269887452258,-0.04770218567597159,0.9931455051322304,26.7,13113,100,3.914,166.592461734956
2025-05-21 22:29:50.650,WT901BLE68(4F145CEDD531),0.006,-0.005,1.031,0.061,-0.488,-0.244,-1.33,-3.67,169.77,-18.367,-30.467,-18.808,0.08423506968018118,0.030461833342732034,-0.014130850463979107,0.995879936945483,26.7,13113,100,3.914,170.20055399599073
2025-05-21 22:29:50.201,WT901BLE68(4F145CEDD531),-0.015,0.029,1.032,0.305,0.122,0.122,-1.27,-3.44,172.12,-18.367,-30.467,-18.808,0.08423506968018118,0.030461833342732034,-0.014130850463979107,0.995879936945483,26.7,13113,100,3.914,170.20055399599073
