time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)	Relative_Angle_deg	Slouch_Flag	Elapsed_sec
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.217	0.674	0.747	-7.019	1.221	-2.747	40.96	-12.71	-69.27	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.217	0.674	0.747	-7.019	1.221	-2.747	40.93	-12.69	-69.27	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.214	0.674	0.747	-7.019	1.221	-2.747	40.9	-12.67	-69.27	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.214	0.677	0.75	-8.057	1.77	-2.747	40.87	-12.66	-69.26	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.214	0.677	0.75	-8.057	1.77	-2.747	40.84	-12.64	-69.25	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.214	0.677	0.75	-8.057	1.77	-2.747	40.8	-12.62	-69.24	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.814	WT901BLE68(66B8CDDB35E6)	0.208	0.677	0.75	-8.057	1.77	-2.747	40.77	-12.61	-69.24	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.288
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.208	0.669	0.753	-7.324	0.732	-2.441	40.74	-12.6	-69.23	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.208	0.669	0.753	-7.324	0.732	-2.441	40.71	-12.58	-69.23	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.208	0.669	0.753	-7.324	0.732	-2.441	40.68	-12.57	-69.22	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.213	0.669	0.753	-7.324	0.732	-2.441	40.65	-12.56	-69.21	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.213	0.667	0.756	-6.409	-0.061	-2.014	40.62	-12.56	-69.21	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.213	0.667	0.756	-6.409	-0.061	-2.014	40.6	-12.55	-69.21	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.213	0.667	0.756	-6.409	-0.061	-2.014	40.57	-12.54	-69.2	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.875	WT901BLE68(66B8CDDB35E6)	0.215	0.667	0.756	-6.409	-0.061	-2.014	40.55	-12.54	-69.2	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.349
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.215	0.66	0.756	-6.409	0.183	-1.465	40.52	-12.52	-69.19	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.215	0.66	0.756	-6.409	0.183	-1.465	40.5	-12.52	-69.18	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.215	0.66	0.756	-6.409	0.183	-1.465	40.47	-12.51	-69.18	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.217	0.66	0.756	-6.409	0.183	-1.465	40.44	-12.51	-69.17	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.217	0.657	0.753	-5.615	-0.305	-0.793	40.42	-12.5	-69.16	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.217	0.657	0.753	-5.615	-0.305	-0.793	40.4	-12.5	-69.16	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.217	0.657	0.753	-5.615	-0.305	-0.793	40.37	-12.5	-69.15	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.907	WT901BLE68(66B8CDDB35E6)	0.222	0.657	0.753	-5.615	-0.305	-0.793	40.35	-12.5	-69.14	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	47.19151641187785	1	55.381
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.222	0.658	0.755	-5.127	-0.183	-0.244	40.33	-12.5	-69.13	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	48.1387053394223	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.222	0.658	0.755	-5.127	-0.183	-0.244	40.31	-12.5	-69.12	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	48.1387053394223	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.222	0.658	0.755	-5.127	-0.183	-0.244	40.29	-12.49	-69.11	-26.7	-5.183	-19.808	0.77942	0.24109	-0.30795	-0.48929	25.3	13113	100	48.1387053394223	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.219	0.658	0.755	-5.127	-0.183	-0.244	40.27	-12.49	-69.1	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.219	0.658	0.76	-5.066	1.221	-0.305	40.25	-12.49	-69.09	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.219	0.658	0.76	-5.066	1.221	-0.305	40.23	-12.48	-69.07	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.219	0.658	0.76	-5.066	1.221	-0.305	40.2	-12.47	-69.06	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.41
2025-05-20 11:28:07.936	WT901BLE68(66B8CDDB35E6)	0.214	0.658	0.76	-5.066	1.221	-0.305	40.18	-12.47	-69.04	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.41
2025-05-20 11:28:07.996	WT901BLE68(66B8CDDB35E6)	0.214	0.654	0.761	-5.005	2.563	-0.122	40.16	-12.46	-69.03	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.47
2025-05-20 11:28:07.996	WT901BLE68(66B8CDDB35E6)	0.214	0.654	0.761	-5.005	2.563	-0.122	40.14	-12.45	-69.01	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.47
2025-05-20 11:28:07.996	WT901BLE68(66B8CDDB35E6)	0.214	0.654	0.761	-5.005	2.563	-0.122	40.11	-12.44	-68.99	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.47
2025-05-20 11:28:07.997	WT901BLE68(66B8CDDB35E6)	0.205	0.654	0.761	-5.005	2.563	-0.122	40.09	-12.43	-68.97	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.471
2025-05-20 11:28:07.997	WT901BLE68(66B8CDDB35E6)	0.205	0.651	0.766	-3.906	2.075	0.305	40.07	-12.41	-68.95	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.471
2025-05-20 11:28:07.997	WT901BLE68(66B8CDDB35E6)	0.205	0.651	0.766	-3.906	2.075	0.305	40.06	-12.41	-68.93	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.471
2025-05-20 11:28:07.997	WT901BLE68(66B8CDDB35E6)	0.205	0.651	0.766	-3.906	2.075	0.305	40.04	-12.4	-68.91	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.471
2025-05-20 11:28:07.997	WT901BLE68(66B8CDDB35E6)	0.2	0.651	0.766	-3.906	2.075	0.305	40.02	-12.39	-68.9	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.471
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.2	0.651	0.764	-2.502	0.854	0.366	40.01	-12.39	-68.88	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.2	0.651	0.764	-2.502	0.854	0.366	40.0	-12.39	-68.87	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.2	0.651	0.764	-2.502	0.854	0.366	39.99	-12.38	-68.86	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.207	0.651	0.764	-2.502	0.854	0.366	39.98	-12.38	-68.85	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.207	0.653	0.762	-2.502	1.526	0.305	39.97	-12.37	-68.83	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.207	0.653	0.762	-2.502	1.526	0.305	39.96	-12.37	-68.81	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.207	0.653	0.762	-2.502	1.526	0.305	39.95	-12.36	-68.8	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.260	WT901BLE68(66B8CDDB35E6)	0.211	0.653	0.762	-2.502	1.526	0.305	39.94	-12.35	-68.78	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.734
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.211	0.653	0.762	-2.93	2.625	0.549	39.92	-12.34	-68.76	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.211	0.653	0.762	-2.93	2.625	0.549	39.91	-12.33	-68.74	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.211	0.653	0.762	-2.93	2.625	0.549	39.9	-12.33	-68.72	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.202	0.653	0.762	-2.93	2.625	0.549	39.88	-12.32	-68.7	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.202	0.65	0.765	-2.502	2.136	0.854	39.87	-12.31	-68.68	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.202	0.65	0.765	-2.502	2.136	0.854	39.86	-12.3	-68.65	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.202	0.65	0.765	-2.502	2.136	0.854	39.85	-12.29	-68.63	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.560	WT901BLE68(66B8CDDB35E6)	0.198	0.65	0.765	-2.502	2.136	0.854	39.84	-12.29	-68.61	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	56.034
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.198	0.648	0.765	-1.404	0.793	0.977	39.83	-12.29	-68.59	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.198	0.648	0.765	-1.404	0.793	0.977	39.83	-12.28	-68.57	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.201	0.648	0.765	-1.404	0.793	0.977	39.81	-12.28	-68.55	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.201	0.648	0.766	-0.854	0.244	0.977	39.81	-12.28	-68.53	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.201	0.648	0.766	-0.854	0.244	0.977	39.81	-12.28	-68.52	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.201	0.648	0.766	-0.854	0.244	0.977	39.81	-12.28	-68.49	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.203	0.648	0.766	-0.854	0.244	0.977	39.8	-12.28	-68.48	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.115	WT901BLE68(66B8CDDB35E6)	0.203	0.649	0.768	-0.671	0.244	0.916	39.8	-12.28	-68.46	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.589
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.203	0.649	0.768	-0.671	0.244	0.916	39.8	-12.28	-68.44	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.203	0.649	0.768	-0.671	0.244	0.916	39.8	-12.28	-68.43	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.204	0.649	0.768	-0.671	0.244	0.916	39.8	-12.28	-68.42	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.204	0.651	0.769	-0.854	0.61	0.671	39.79	-12.28	-68.4	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.204	0.651	0.769	-0.854	0.61	0.671	39.79	-12.28	-68.38	-26.7	-5.183	-19.808	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.204	0.651	0.769	-0.854	0.61	0.671	39.79	-12.28	-68.37	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.206	0.651	0.769	-0.854	0.61	0.671	39.79	-12.27	-68.36	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.144	WT901BLE68(66B8CDDB35E6)	0.206	0.65	0.765	-1.221	1.648	0.732	39.78	-12.27	-68.33	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.618
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.206	0.65	0.765	-1.221	1.648	0.732	39.78	-12.26	-68.32	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.206	0.65	0.765	-1.221	1.648	0.732	39.77	-12.26	-68.3	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.199	0.65	0.765	-1.221	1.648	0.732	39.77	-12.25	-68.27	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.199	0.648	0.767	-1.099	1.221	1.038	39.76	-12.24	-68.26	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.199	0.648	0.767	-1.099	1.221	1.038	39.75	-12.24	-68.24	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.199	0.648	0.767	-1.099	1.221	1.038	39.75	-12.24	-68.21	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.202	0.648	0.767	-1.099	1.221	1.038	39.74	-12.23	-68.2	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.205	WT901BLE68(66B8CDDB35E6)	0.202	0.65	0.769	-1.221	1.282	1.404	39.74	-12.23	-68.18	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.679
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.202	0.65	0.769	-1.221	1.282	1.404	39.73	-12.23	-68.15	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.202	0.65	0.769	-1.221	1.282	1.404	39.72	-12.23	-68.13	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.2	0.65	0.769	-1.221	1.282	1.404	39.72	-12.22	-68.11	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.2	0.649	0.769	-1.526	1.526	1.709	39.71	-12.22	-68.09	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.2	0.649	0.769	-1.526	1.526	1.709	39.7	-12.22	-68.07	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.2	0.649	0.769	-1.526	1.526	1.709	39.69	-12.22	-68.04	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.198	0.649	0.769	-1.526	1.526	1.709	39.68	-12.21	-68.02	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.235	WT901BLE68(66B8CDDB35E6)	0.198	0.647	0.766	-1.648	0.977	1.648	39.68	-12.21	-68.01	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.709
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.198	0.647	0.766	-1.648	0.977	1.648	39.67	-12.21	-67.98	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.198	0.647	0.766	-1.648	0.977	1.648	39.66	-12.21	-67.97	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.202	0.647	0.766	-1.648	0.977	1.648	39.65	-12.21	-67.95	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.202	0.646	0.769	-1.343	0.366	1.465	39.64	-12.21	-67.94	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.202	0.646	0.769	-1.343	0.366	1.465	39.64	-12.21	-67.93	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.202	0.646	0.769	-1.343	0.366	1.465	39.63	-12.21	-67.91	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.203	0.646	0.769	-1.343	0.366	1.465	39.63	-12.21	-67.9	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.265	WT901BLE68(66B8CDDB35E6)	0.203	0.648	0.769	-1.343	0.854	1.16	39.62	-12.21	-67.88	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.739
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.203	0.648	0.769	-1.343	0.854	1.16	39.61	-12.21	-67.87	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.799
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.203	0.648	0.769	-1.343	0.854	1.16	39.61	-12.21	-67.86	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.799
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.198	0.648	0.769	-1.343	0.854	1.16	39.6	-12.2	-67.85	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.799
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.198	0.646	0.768	-0.916	0.916	0.793	39.59	-12.2	-67.85	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.799
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.198	0.646	0.768	-0.916	0.916	0.793	39.59	-12.19	-67.84	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	45.059678385420696	1	55.799
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.198	0.646	0.768	-0.916	0.916	0.793	39.59	-12.19	-67.82	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	43.436659885587275	1	55.799
2025-05-20 11:28:08.325	WT901BLE68(66B8CDDB35E6)	0.195	0.646	0.768	-0.916	0.916	0.793	39.58	-12.19	-67.81	-26.533	-3.75	-20.533	0.78989	0.22388	-0.27823	-0.49844	25.3	13113	100	43.436659885587275	1	55.799
